url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/records/ditch-waterway-road-photo-log/,静岡県森町で側溝・水路・道路の境界を現地写真で混同しない | 森町ライフハック,森町で側溝・水路・道路の境界を現地写真で混同しない,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/yochikakari/1/5251.html,,keep,,P3,大石浩之,作業中,records,ditch-waterway-road-photo-log,detail,,,静岡県周智郡森町で側溝・水路・道路の境界を現地写真で混同しない。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/ditch-waterway-road-photo-log/,True,True,False,37576
/records/domicile-address-property-three-columns/,静岡県森町で戸籍の本籍と現住所と不動産所在地を三列で整理する | 森町ライフハック,森町で戸籍の本籍と現住所と不動産所在地を三列で整理する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/koseki_juminhyo_inkanshomei/2940.html,,keep,,P3,大石浩之,作業中,records,domicile-address-property-three-columns,detail,,,静岡県周智郡森町で戸籍の本籍と現住所と不動産所在地を三列で整理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/domicile-address-property-three-columns/,True,True,False,37783
/records/driving-retirement-trip-inventory/,静岡県森町で運転をやめる前に移動目的を曜日別に棚卸しする | 森町ライフハック,森町で運転をやめる前に移動目的を曜日別に棚卸しする,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/seisakukikakugakari/4/422.html,,keep,,P3,大石浩之,作業中,records,driving-retirement-trip-inventory,detail,,,静岡県周智郡森町で運転をやめる前に移動目的を曜日別に棚卸しする。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/driving-retirement-trip-inventory/,True,True,False,37808
/records/emergency-source-contact-sheet/,静岡県森町で停電・断水・通行情報の公式発信元を連絡表にする | 森町ライフハック,森町で停電・断水・通行情報の公式発信元を連絡表にする,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/4/854.html,,keep,,P3,大石浩之,作業中,records,emergency-source-contact-sheet,detail,,,静岡県周智郡森町で停電・断水・通行情報の公式発信元を連絡表にする。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/emergency-source-contact-sheet/,True,True,False,37885
/records/estate-clearance-uncollectable-items/,静岡県森町で家財整理で町収集不可品を先に仕分ける | 森町ライフハック,森町で家財整理で町収集不可品を先に仕分ける,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/688.html,,keep,,P3,大石浩之,作業中,records,estate-clearance-uncollectable-items,detail,,,静岡県周智郡森町で家財整理で町収集不可品を先に仕分ける。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/estate-clearance-uncollectable-items/,True,True,False,31597
/records/exhibit-source-separation/,静岡県森町で歴史民俗資料館の展示情報と原資料を区別して記録する | 森町ライフハック,森町で歴史民俗資料館の展示情報と原資料を区別して記録する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/toshokan/index.html,,keep,,P3,大石浩之,作業中,records,exhibit-source-separation,detail,,,静岡県周智郡森町で歴史民俗資料館の展示情報と原資料を区別して記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/exhibit-source-separation/,True,True,False,37836
/records/facility-fee-effective-date/,静岡県森町で施設利用料の改定日と適用日を予約台帳へ残す | 森町ライフハック,森町で施設利用料の改定日と適用日を予約台帳へ残す,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/bunkakaikan/bunka/3943.html,,keep,,P3,大石浩之,作業中,records,facility-fee-effective-date,detail,,,静岡県周智郡森町で施設利用料の改定日と適用日を予約台帳へ残す。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/facility-fee-effective-date/,True,True,False,32235
/records/family-document-inventory/,静岡県森町で家の古文書を年代・差出人・土地名で仮目録化する | 森町ライフハック,森町で家の古文書を年代・差出人・土地名で仮目録化する,records,,,,,https://www.town.morimachi.shizuoka.jp/material/files/group/15/keikakuann.pdf,,keep,,P3,大石浩之,作業中,records,family-document-inventory,detail,,,静岡県周智郡森町で家の古文書を年代・差出人・土地名で仮目録化する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/family-document-inventory/,True,True,False,30685
/records/family-pickup-connection-map/,静岡県森町で駅・バス停・自宅間の家族送迎条件を図にする | 森町ライフハック,森町で駅・バス停・自宅間の家族送迎条件を図にする,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/seisakukikakugakari/4/422.html,,keep,,P3,大石浩之,作業中,records,family-pickup-connection-map,detail,,,静岡県周智郡森町で駅・バス停・自宅間の家族送迎条件を図にする。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/family-pickup-connection-map/,True,True,False,29972
/records/farmland-consultation-evidence/,静岡県森町で農地相談の回答を口頭メモから確認記録へ整える | 森町ライフハック,森町で農地相談の回答を口頭メモから確認記録へ整える,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/6756.html,,keep,,P3,大石浩之,作業中,records,farmland-consultation-evidence,detail,,,静岡県周智郡森町で農地相談の回答を口頭メモから確認記録へ整える。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/farmland-consultation-evidence/,True,True,False,37727
/records/farmland-inheritance-parcel-crosscheck/,静岡県森町で農地相続届の地番一覧を登記事項と照合する | 森町ライフハック,森町で農地相続届の地番一覧を登記事項と照合する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/6756.html,,keep,,P3,大石浩之,作業中,records,farmland-inheritance-parcel-crosscheck,detail,,,静岡県周智郡森町で農地相続届の地番一覧を登記事項と照合する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/farmland-inheritance-parcel-crosscheck/,True,True,False,34872
/records/farmland-owner-user-taxpayer/,静岡県森町で耕作者・所有者・納税者を三者別に確認する | 森町ライフハック,森町で耕作者・所有者・納税者を三者別に確認する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/5759.html,,keep,,P3,大石浩之,作業中,records,farmland-owner-user-taxpayer,detail,,,静岡県周智郡森町で耕作者・所有者・納税者を三者別に確認する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/farmland-owner-user-taxpayer/,True,True,False,31218
/records/farmland-parcel-photo-ledger/,静岡県森町で農地の現況写真を地番順に撮影して台帳化する | 森町ライフハック,森町で農地の現況写真を地番順に撮影して台帳化する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/6756.html,,keep,,P3,大石浩之,作業中,records,farmland-parcel-photo-ledger,detail,,,静岡県周智郡森町で農地の現況写真を地番順に撮影して台帳化する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/farmland-parcel-photo-ledger/,True,True,False,37568
/records/farmland-transfer-party-sheet/,静岡県森町で農地売買・貸借の当事者情報を申請前に揃える | 森町ライフハック,森町で農地売買・貸借の当事者情報を申請前に揃える,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/nochikanrikakari/3461.html,,keep,,P3,大石浩之,作業中,records,farmland-transfer-party-sheet,detail,,,静岡県周智郡森町で農地売買・貸借の当事者情報を申請前に揃える。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/farmland-transfer-party-sheet/,True,True,False,33362
/records/forest-access-boundary-photo-map/,静岡県森町で山林の入口・作業道・境界目印を写真地図にする | 森町ライフハック,森町で山林の入口・作業道・境界目印を写真地図にする,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/1307.html,,keep,,P3,大石浩之,作業中,records,forest-access-boundary-photo-map,detail,,,静岡県周智郡森町で山林の入口・作業道・境界目印を写真地図にする。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/forest-access-boundary-photo-map/,True,True,False,30078
/records/forest-management-brief/,静岡県森町で森林の手入れ相談に持参する地番・面積・現況を揃える | 森町ライフハック,森町で森林の手入れ相談に持参する地番・面積・現況を揃える,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/1307.html,,keep,,P3,大石浩之,作業中,records,forest-management-brief,detail,,,静岡県周智郡森町で森林の手入れ相談に持参する地番・面積・現況を揃える。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/forest-management-brief/,True,True,False,37929
/records/forest-notice-estate-crosscheck/,静岡県森町で森林取得届の対象地番を相続財産目録と照合する | 森町ライフハック,森町で森林取得届の対象地番を相続財産目録と照合する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/1307.html,,keep,,P3,大石浩之,作業中,records,forest-notice-estate-crosscheck,detail,,,静岡県周智郡森町で森林取得届の対象地番を相続財産目録と照合する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/forest-notice-estate-crosscheck/,True,True,False,37813
/records/forest-tax-notice-document-separation/,静岡県森町で山林の固定資産資料と森林届出資料を別冊にする | 森町ライフハック,森町で山林の固定資産資料と森林届出資料を別冊にする,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/1307.html,,keep,,P3,大石浩之,作業中,records,forest-tax-notice-document-separation,detail,,,静岡県周智郡森町で山林の固定資産資料と森林届出資料を別冊にする。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/forest-tax-notice-document-separation/,True,True,False,31220
/records/hazard-map-version-control/,静岡県森町でハザードマップのページ更新日・取得日・PDF版表示を分けて記録する | 森町ライフハック,森町でハザードマップのページ更新日・取得日・PDF版表示を分けて記録する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/4/854.html,,keep,,P3,大石浩之,作業中,records,hazard-map-version-control,detail,,,静岡県周智郡森町でハザードマップのページ更新日・取得日・PDF版表示を分けて記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/hazard-map-version-control/,True,True,False,32259
/records/heir-information-document-map/,静岡県森町で法定相続情報一覧図と町への提出書類を分けて管理する | 森町ライフハック,森町で法定相続情報一覧図と町への提出書類を分けて管理する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/2_1/2913.html,,keep,,P3,大石浩之,作業中,records,heir-information-document-map,detail,,,静岡県周智郡森町で法定相続情報一覧図と町への提出書類を分けて管理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,5,https://morimachi.enshu-lifehack.com/records/heir-information-document-map/,True,True,False,32956
/records/heir-representative-vs-registration/,静岡県森町で相続人代表者指定届と登記名義変更を混同しない | 森町ライフハック,森町で相続人代表者指定届と登記名義変更を混同しない,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/zeimuka/shisanzeigakari/1/yousiki/544.html,,keep,,P3,大石浩之,作業中,records,heir-representative-vs-registration,detail,,,静岡県周智郡森町で相続人代表者指定届と登記名義変更を混同しない。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/heir-representative-vs-registration/,True,True,False,32974
/records/home-care-eligibility-sheet/,静岡県森町で在宅福祉サービスの対象条件を本人情報と照合する | 森町ライフハック,森町で在宅福祉サービスの対象条件を本人情報と照合する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/2/3999.html,,keep,,P3,大石浩之,作業中,records,home-care-eligibility-sheet,detail,,,静岡県周智郡森町で在宅福祉サービスの対象条件を本人情報と照合する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/home-care-eligibility-sheet/,True,True,False,35708
/records/house-clearance-disposal-ledger/,静岡県森町でごみ搬出を部屋別・材質別・処分先別に記録する | 森町ライフハック,森町でごみ搬出を部屋別・材質別・処分先別に記録する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/692.html,,keep,,P3,大石浩之,作業中,records,house-clearance-disposal-ledger,detail,,,静岡県周智郡森町でごみ搬出を部屋別・材質別・処分先別に記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/house-clearance-disposal-ledger/,True,True,False,37579
/records/household-head-change-ledger/,静岡県森町で世帯主変更を家族の連絡先台帳へ反映する | 森町ライフハック,森町で世帯主変更を家族の連絡先台帳へ反映する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/koseki_juminhyo_inkanshomei/2940.html,,keep,,P3,大石浩之,作業中,records,household-head-change-ledger,detail,,,静岡県周智郡森町で世帯主変更を家族の連絡先台帳へ反映する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/household-head-change-ledger/,True,True,False,37326
/records/household-housing-count-difference/,静岡県森町で世帯数と住宅数を同じ数字として扱わない読み方 | 森町ライフハック,森町で世帯数と住宅数を同じ数字として扱わない読み方,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/somuka/gyoseigakari/11/4891.html,,keep,,P3,大石浩之,作業中,records,household-housing-count-difference,detail,,,静岡県周智郡森町で世帯数と住宅数を同じ数字として扱わない読み方。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/household-housing-count-difference/,True,True,False,29964
/records/,静岡県森町の確認記録を作る｜状況から読む記事を選ぶ | 森町ライフハック,森町の確認記録を作る｜どの記事から読むか,records,,,,,,,keep,,P3,大石浩之,作業中,records,index,hub,,,行政、土地、家族、文化の情報を、次の担当へ渡せる記録様式から探せます。,,0,https://morimachi.enshu-lifehack.com/records/,False,True,False,35268
/records/inherited-tax-notice-inventory/,静岡県森町で遺品から見つかった納税通知書を年度別に整理する | 森町ライフハック,森町で遺品から見つかった納税通知書を年度別に整理する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/lifeevent/okuyami/1830.html,,keep,,P3,大石浩之,作業中,records,inherited-tax-notice-inventory,detail,,,静岡県周智郡森町で遺品から見つかった納税通知書を年度別に整理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/inherited-tax-notice-inventory/,True,True,False,37890
/records/land-transaction-notice-timeline/,静岡県森町で国土利用計画の土地取引届出を契約日から逆算する | 森町ライフハック,森町で国土利用計画の土地取引届出を契約日から逆算する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/seisakukikakugakari/8/kokudoriyo/437.html,,keep,,P3,大石浩之,作業中,records,land-transaction-notice-timeline,detail,,,静岡県周智郡森町で国土利用計画の土地取引届出を契約日から逆算する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/land-transaction-notice-timeline/,True,True,False,30101
/records/land-use-project-precheck/,静岡県森町で土地利用事業の対象面積と事前相談記録を整理する | 森町ライフハック,森町で土地利用事業の対象面積と事前相談記録を整理する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/toshikeikakukakari/2/748.html,,keep,,P3,大石浩之,作業中,records,land-use-project-precheck,detail,,,静岡県周智郡森町で土地利用事業の対象面積と事前相談記録を整理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/land-use-project-precheck/,True,True,False,31331
/records/landscape-notice-photo-ledger/,静岡県森町で景観届出の行為種別と規模欄を写真台帳へ結ぶ | 森町ライフハック,森町で景観届出の行為種別と規模欄を写真台帳へ結ぶ,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/choseijoho/machinokeikaku_torikumi/4899.html,,keep,,P3,大石浩之,作業中,records,landscape-notice-photo-ledger,detail,,,静岡県周智郡森町で景観届出の行為種別と規模欄を写真台帳へ結ぶ。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,4,https://morimachi.enshu-lifehack.com/records/landscape-notice-photo-ledger/,True,True,False,30341
/records/leak-repair-evidence-file/,静岡県森町で漏水修理の写真・領収書・検針値を一組で残す | 森町ライフハック,森町で漏水修理の写真・領収書・検針値を一組で残す,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/jogesuidoka/josuidokanrigakari/1/1/669.html,,keep,,P3,大石浩之,作業中,records,leak-repair-evidence-file,detail,,,静岡県周智郡森町で漏水修理の写真・領収書・検針値を一組で残す。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/leak-repair-evidence-file/,True,True,False,32186
/records/local-material-call-number/,静岡県森町で郷土資料の請求記号と閲覧メモを再利用できる形で残す | 森町ライフハック,森町で郷土資料の請求記号と閲覧メモを再利用できる形で残す,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/toshokan/916.html,,keep,,P3,大石浩之,作業中,records,local-material-call-number,detail,,,静岡県周智郡森町で郷土資料の請求記号と閲覧メモを再利用できる形で残す。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/local-material-call-number/,True,True,False,32723
/records/monthly-population-movement/,静岡県森町の月別人口から転入転出の動きを読む | 森町ライフハック,森町の月別人口から転入転出の動きを読む,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/4/569.html,,keep,,P3,大石浩之,作業中,records,monthly-population-movement,detail,,,静岡県周智郡森町の月別人口から転入転出の動きを読む。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/monthly-population-movement/,True,True,False,30122
/records/moving-certificate-timeline/,静岡県森町で転出前後の証明書取得時期を一覧化する | 森町ライフハック,森町で転出前後の証明書取得時期を一覧化する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/koseki_juminhyo_inkanshomei/2940.html,,keep,,P3,大石浩之,作業中,records,moving-certificate-timeline,detail,,,静岡県周智郡森町で転出前後の証明書取得時期を一覧化する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/moving-certificate-timeline/,True,True,False,37291
/records/multi-hazard-map-comparison/,静岡県森町で洪水・土砂・地震の地図を同じ縮尺で比較する | 森町ライフハック,森町で洪水・土砂・地震の地図を同じ縮尺で比較する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/4/854.html,,keep,,P3,大石浩之,作業中,records,multi-hazard-map-comparison,detail,,,静岡県周智郡森町で洪水・土砂・地震の地図を同じ縮尺で比較する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/multi-hazard-map-comparison/,True,True,False,37816
/records/nonstatutory-public-property-file/,静岡県森町で法定外公共物の用途廃止資料を読む前の確認順序 | 森町ライフハック,森町で法定外公共物の用途廃止資料を読む前の確認順序,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/yochikakari/1/5255.html,,keep,,P3,大石浩之,作業中,records,nonstatutory-public-property-file,detail,,,静岡県周智郡森町で法定外公共物の用途廃止資料を読む前の確認順序。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/nonstatutory-public-property-file/,True,True,False,31702
/records/old-place-name-crosswalk/,静岡県森町で古い字名を現在地図へ重ねる前の対照表づくり | 森町ライフハック,森町で古い字名を現在地図へ重ねる前の対照表づくり,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/bunkashinkogakari/2/796.html,,keep,,P3,大石浩之,作業中,records,old-place-name-crosswalk,detail,,,静岡県周智郡森町で古い字名を現在地図へ重ねる前の対照表づくり。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,4,https://morimachi.enshu-lifehack.com/records/old-place-name-crosswalk/,True,True,False,32694
/records/post-death-contact-sheet/,静岡県森町で死亡後の水道・税・保険連絡を一枚で引き継ぐ | 森町ライフハック,森町で死亡後の水道・税・保険連絡を一枚で引き継ぐ,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/lifeevent/okuyami/1830.html,,keep,,P3,大石浩之,作業中,records,post-death-contact-sheet,detail,,,静岡県周智郡森町で死亡後の水道・税・保険連絡を一枚で引き継ぐ。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/post-death-contact-sheet/,True,True,False,37581
/records/pre-care-daily-change-log/,静岡県森町で要介護申請前の生活変化を日付入りで記録する | 森町ライフハック,森町で要介護申請前の生活変化を日付入りで記録する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/kaigohokengakari/4/1/403.html,,keep,,P3,大石浩之,作業中,records,pre-care-daily-change-log,detail,,,静岡県周智郡森町で要介護申請前の生活変化を日付入りで記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/pre-care-daily-change-log/,True,True,False,33246
/records/property-tax-land-building-ledger/,静岡県森町の固定資産税課税明細書を一筆一棟で整理する | 森町ライフハック,森町の固定資産税課税明細書を一筆一棟で整理する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/zeimuka/shisanzeigakari/1/koteitosikeizenpan/534.html,,keep,,P3,大石浩之,作業中,records,property-tax-land-building-ledger,detail,,,静岡県周智郡森町の固定資産税課税明細書を一筆一棟で整理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/property-tax-land-building-ledger/,True,True,False,33548
/records/proxy-certificate-log/,静岡県森町で代理取得した証明書の委任範囲と返却を記録する | 森町ライフハック,森町で代理取得した証明書の委任範囲と返却を記録する,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2455.html,,keep,,P3,大石浩之,作業中,records,proxy-certificate-log,detail,,,静岡県周智郡森町で代理取得した証明書の委任範囲と返却を記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/records/proxy-certificate-log/,True,True,False,30035
/records/public-boundary-application-file/,静岡県森町で公共用地境界確定の申請図面を家の資料へ残す | 森町ライフハック,森町で公共用地境界確定の申請図面を家の資料へ残す,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/yochikakari/1/5251.html,,keep,,P3,大石浩之,作業中,records,public-boundary-application-file,detail,,,静岡県周智郡森町で公共用地境界確定の申請図面を家の資料へ残す。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/public-boundary-application-file/,True,True,False,30538
/records/public-facility-office-venue-map/,静岡県森町で町有施設一覧から窓口と実際の利用施設を分ける | 森町ライフハック,森町で町有施設一覧から窓口と実際の利用施設を分ける,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/choseijoho/machinogaiyo/machinoshisetsu/1164.html,,keep,,P3,大石浩之,作業中,records,public-facility-office-venue-map,detail,,,静岡県周智郡森町で町有施設一覧から窓口と実際の利用施設を分ける。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/records/public-facility-office-venue-map/,True,True,False,37833
/records/public-facility-repair-index/,静岡県森町で公共施設の修繕履歴を町資料から追うための索引を作る | 森町ライフハック,森町で公共施設の修繕履歴を町資料から追うための索引を作る,records,,,,,https://www.town.morimachi.shizuoka.jp/gyosei/choseijoho/machinokeikaku_torikumi/2862.html,,keep,,P3,大石浩之,作業中,records,public-facility-repair-index,detail,,,静岡県周智郡森町で公共施設の修繕履歴を町資料から追うための索引を作る。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,6,https://morimachi.enshu-lifehack.com/records/public-facility-repair-index/,True,True,False,33106
