url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/shrine/,森町の神社 | 森町ライフハック,⛩️ 森町の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,index,hub,,,静岡県周智郡森町（遠州森町）の神社39社を、地区別・系統別に整理したデータベースです。祭礼カレンダーもあります。,,0,https://morimachi.enshu-lifehack.com/shrine/,False,False,False,16885
/shrine/shrines/,森町の神社一覧 | 森町ライフハック,📜 森町の神社一覧,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,shrines,detail,,,静岡県神社庁に掲載されている静岡県周智郡森町（遠州森町）の神社39社の一覧です。読み仮名の五十音順に並べています。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/,False,False,False,23313
/shrine/shrines/s10132/,西ノ宮神社（にしのみやじんじゃ） | 森町ライフハック,⛩️ 西ノ宮神社（にしのみやじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s10132,detail,,,西ノ宮神社（にしのみやじんじゃ）は、静岡県周智郡森町橘に鎮座する神社です。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s10132/,False,False,False,17109
/shrine/shrines/s4410001/,小國神社（おくにじんじゃ） | 森町ライフハック,⛩️ 小國神社（おくにじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410001,detail,,,小國神社（おくにじんじゃ）は、静岡県周智郡森町一宮に鎮座する神社です。御祭神は大己貴命。,0538-89-7302,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410001/,False,False,False,18291
/shrine/shrines/s4410002/,天宮神社（あめのみやじんじゃ） | 森町ライフハック,⛩️ 天宮神社（あめのみやじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410002,detail,,,天宮神社（あめのみやじんじゃ）は、静岡県周智郡森町天宮に鎮座する神社です。御祭神は田心姫命・湍津姫命・市許嶋姫命。,0538-85-5544,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410002/,False,False,False,18024
/shrine/shrines/s4410003/,山名神社（やまなじんじゃ） | 森町ライフハック,⛩️ 山名神社（やまなじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410003,detail,,,山名神社（やまなじんじゃ）は、静岡県周智郡森町飯田に鎮座する神社です。御祭神は素盞嗚命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410003/,False,False,False,16461
/shrine/shrines/s4410004/,三島神社（みしまじんじゃ） | 森町ライフハック,⛩️ 三島神社（みしまじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410004,detail,,,三島神社（みしまじんじゃ）は、静岡県周智郡森町森に鎮座する神社です。,0538-85-2913,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410004/,False,False,False,17223
/shrine/shrines/s4410005/,谷本神社（たにもとじんじゃ） | 森町ライフハック,⛩️ 谷本神社（たにもとじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410005,detail,,,谷本神社（たにもとじんじゃ）は、静岡県周智郡森町城下に鎮座する神社です。御祭神は素盞嗚命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410005/,False,False,False,17236
/shrine/shrines/s4410006/,神明宮（しんめいぐう） | 森町ライフハック,⛩️ 神明宮（しんめいぐう）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410006,detail,,,神明宮（しんめいぐう）は、静岡県周智郡森町一宮に鎮座する神社です。御祭神は天照皇大御神。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410006/,False,False,False,16636
/shrine/shrines/s4410008/,許禰神社（きねじんじゃ） | 森町ライフハック,⛩️ 許禰神社（きねじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410008,detail,,,許禰神社（きねじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は伊邪那岐命・伊邪那美命・事代主命・誉田別命 天忍穂耳命・金山彦命・素盞嗚尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410008/,False,False,False,17732
/shrine/shrines/s4410009/,八幡宮（はちまんぐう） | 森町ライフハック,⛩️ 八幡宮（はちまんぐう）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410009,detail,,,八幡宮（はちまんぐう）は、静岡県周智郡森町大鳥居に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410009/,False,False,False,17170
/shrine/shrines/s4410010/,日月神社（ぢつげつじんじゃ） | 森町ライフハック,⛩️ 日月神社（ぢつげつじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410010,detail,,,日月神社（ぢつげつじんじゃ）は、静岡県周智郡森町鍛冶島に鎮座する神社です。御祭神は大日霊貴命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410010/,False,False,False,17254
/shrine/shrines/s4410012/,神明神社（しんめいじんじゃ） | 森町ライフハック,⛩️ 神明神社（しんめいじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410012,detail,,,神明神社（しんめいじんじゃ）は、静岡県周智郡森町中川に鎮座する神社です。御祭神は天照皇大神。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410012/,False,False,False,16732
/shrine/shrines/s4410013/,正神社（しょうじんじゃ） | 森町ライフハック,⛩️ 正神社（しょうじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410013,detail,,,正神社（しょうじんじゃ）は、静岡県周智郡森町谷中に鎮座する神社です。御祭神は大山咋神。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410013/,False,False,False,16695
/shrine/shrines/s4410014/,八幡神社（はちまんじんじゃ） | 森町ライフハック,⛩️ 八幡神社（はちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410014,detail,,,八幡神社（はちまんじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410014/,False,False,False,17206
/shrine/shrines/s4410015/,八幡神社（はちまんじんじゃ） | 森町ライフハック,⛩️ 八幡神社（はちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410015,detail,,,八幡神社（はちまんじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410015/,False,False,False,17206
/shrine/shrines/s4410016/,八阪神社（やさかじんじゃ） | 森町ライフハック,⛩️ 八阪神社（やさかじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410016,detail,,,八阪神社（やさかじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は須佐之男命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410016/,False,False,False,17213
/shrine/shrines/s4410017/,八幡神社（はちまんじんじゃ） | 森町ライフハック,⛩️ 八幡神社（はちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410017,detail,,,八幡神社（はちまんじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410017/,False,False,False,17206
/shrine/shrines/s4410018/,八坂神社（やさかじんじゃ） | 森町ライフハック,⛩️ 八坂神社（やさかじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410018,detail,,,八坂神社（やさかじんじゃ）は、静岡県周智郡森町西俣に鎮座する神社です。御祭神は素盞嗚命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410018/,False,False,False,17216
/shrine/shrines/s4410019/,小川神社（こがわじんじゃ） | 森町ライフハック,⛩️ 小川神社（こがわじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410019,detail,,,小川神社（こがわじんじゃ）は、静岡県周智郡森町一宮に鎮座する神社です。御祭神は大己貴命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410019/,False,False,False,16666
/shrine/shrines/s4410020/,神明神社（しんめいじんじゃ） | 森町ライフハック,⛩️ 神明神社（しんめいじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410020,detail,,,神明神社（しんめいじんじゃ）は、静岡県周智郡森町問詰に鎮座する神社です。御祭神は大日霊貴命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410020/,False,False,False,17236
/shrine/shrines/s4410021/,八雲神社（やくもじんじゃ） | 森町ライフハック,⛩️ 八雲神社（やくもじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410021,detail,,,八雲神社（やくもじんじゃ）は、静岡県周智郡森町円田に鎮座する神社です。御祭神は素戔嗚尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410021/,False,False,False,16714
/shrine/shrines/s4410022/,岩田神社（いわたじんじゃ） | 森町ライフハック,⛩️ 岩田神社（いわたじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410022,detail,,,岩田神社（いわたじんじゃ）は、静岡県周智郡森町牛飼に鎮座する神社です。御祭神は息長帯姫命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410022/,False,False,False,16724
/shrine/shrines/s4410023/,八面神社（やおもてじんじゃ） | 森町ライフハック,⛩️ 八面神社（やおもてじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410023,detail,,,八面神社（やおもてじんじゃ）は、静岡県周智郡森町一宮に鎮座する神社です。御祭神は素盞嗚尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410023/,False,False,False,16685
/shrine/shrines/s4410024/,神明神社（しんめいじんじゃ） | 森町ライフハック,⛩️ 神明神社（しんめいじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410024,detail,,,神明神社（しんめいじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は天忍穂耳命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410024/,False,False,False,17223
/shrine/shrines/s4410025/,白髭神社（しろひげじんじゃ） | 森町ライフハック,⛩️ 白髭神社（しろひげじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410025,detail,,,白髭神社（しろひげじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は猿田彦命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410025/,False,False,False,17224
/shrine/shrines/s4410027/,金守神社（かなもりじんじゃ） | 森町ライフハック,⛩️ 金守神社（かなもりじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410027,detail,,,金守神社（かなもりじんじゃ）は、静岡県周智郡森町森に鎮座する神社です。御祭神は１．金刀比羅大神・２．句大兄国押武金日天皇・３．駒形神。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410027/,False,False,False,17896
/shrine/shrines/s4410028/,松尾神社（まつおじんじゃ） | 森町ライフハック,⛩️ 松尾神社（まつおじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410028,detail,,,松尾神社（まつおじんじゃ）は、静岡県周智郡森町一宮に鎮座する神社です。御祭神は大山咋命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410028/,False,False,False,16669
/shrine/shrines/s4410029/,若宮八幡宮（わかみやはちまんぐう） | 森町ライフハック,⛩️ 若宮八幡宮（わかみやはちまんぐう）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410029,detail,,,若宮八幡宮（わかみやはちまんぐう）は、静岡県周智郡森町葛布に鎮座する神社です。御祭神は大鷦鷯命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410029/,False,False,False,17275
/shrine/shrines/s4410030/,厳嶋神社（いつくしまじんじゃ） | 森町ライフハック,⛩️ 厳嶋神社（いつくしまじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410030,detail,,,厳嶋神社（いつくしまじんじゃ）は、静岡県周智郡森町中川に鎮座する神社です。御祭神は市杵島姫命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410030/,False,False,False,16750
/shrine/shrines/s4410031/,金山神社（かなやまじんじゃ） | 森町ライフハック,⛩️ 金山神社（かなやまじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410031,detail,,,金山神社（かなやまじんじゃ）は、静岡県周智郡森町草ヶ谷に鎮座する神社です。御祭神は金山彦命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410031/,False,False,False,16734
/shrine/shrines/s4410032/,八幡神社（はちまんじんじゃ） | 森町ライフハック,⛩️ 八幡神社（はちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410032,detail,,,八幡神社（はちまんじんじゃ）は、静岡県周智郡森町亀久保に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410032/,False,False,False,17229
/shrine/shrines/s4410033/,若宮八幡神社（わかみやはちまんじんじゃ） | 森町ライフハック,⛩️ 若宮八幡神社（わかみやはちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410033,detail,,,若宮八幡神社（わかみやはちまんじんじゃ）は、静岡県周智郡森町橘に鎮座する神社です。御祭神は大鷦鷯命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410033/,False,False,False,17323
/shrine/shrines/s4410034/,若宮八幡神社（わかみやはちまんじんじゃ） | 森町ライフハック,⛩️ 若宮八幡神社（わかみやはちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410034,detail,,,若宮八幡神社（わかみやはちまんじんじゃ）は、静岡県周智郡森町薄場に鎮座する神社です。御祭神は誉田別命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410034/,False,False,False,17332
/shrine/shrines/s4410035/,天方神社（あまがたじんじゃ） | 森町ライフハック,⛩️ 天方神社（あまがたじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410035,detail,,,天方神社（あまがたじんじゃ）は、静岡県周智郡森町向天方に鎮座する神社です。御祭神は素盞嗚尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410035/,False,False,False,17246
/shrine/shrines/s4410037/,天神社（てんじんじゃ） | 森町ライフハック,⛩️ 天神社（てんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410037,detail,,,天神社（てんじんじゃ）は、静岡県周智郡森町一宮に鎮座する神社です。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410037/,False,False,False,16473
/shrine/shrines/s4410038/,八幡神社（はちまんじんじゃ） | 森町ライフハック,⛩️ 八幡神社（はちまんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410038,detail,,,八幡神社（はちまんじんじゃ）は、静岡県周智郡森町飯田に鎮座する神社です。御祭神は応神天皇。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410038/,False,False,False,16017
/shrine/shrines/s4410039/,白山神社（はくさんじんじゃ） | 森町ライフハック,⛩️ 白山神社（はくさんじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410039,detail,,,白山神社（はくさんじんじゃ）は、静岡県周智郡森町三倉に鎮座する神社です。御祭神は伊弉冉命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410039/,False,False,False,17214
/shrine/shrines/s4410040/,御嶽神社（みたけじんじゃ） | 森町ライフハック,⛩️ 御嶽神社（みたけじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410040,detail,,,御嶽神社（みたけじんじゃ）は、静岡県周智郡森町天宮に鎮座する神社です。御祭神は国常立命。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410040/,False,False,False,17211
/shrine/shrines/s4410041/,熊野神社（くまのじんじゃ） | 森町ライフハック,⛩️ 熊野神社（くまのじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410041,detail,,,熊野神社（くまのじんじゃ）は、静岡県周智郡森町飯田に鎮座する神社です。御祭神は素盞嗚尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410041/,False,False,False,16015
/shrine/shrines/s4410042/,黒石神明神社（くろいししんめいじんじゃ） | 森町ライフハック,⛩️ 黒石神明神社（くろいししんめいじんじゃ）,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,s4410042,detail,,,黒石神明神社（くろいししんめいじんじゃ）は、静岡県周智郡森町問詰に鎮座する神社です。御祭神は大日尊。,,0,https://morimachi.enshu-lifehack.com/shrine/shrines/s4410042/,False,False,False,17333
/shrine/systems/chiiki-koyu/,地域固有・その他の神社 | 森町ライフハック,🔖 地域固有・その他の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,chiiki-koyu,detail,,,静岡県周智郡森町の神社のうち、地域固有・その他に分類した10社です。上のいずれにも収まらない、その土地に固有の社。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/chiiki-koyu/,False,False,False,17434
/shrine/systems/gion-susanoo/,祇園・素盞嗚系の神社 | 森町ライフハック,🔖 祇園・素盞嗚系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,gion-susanoo,detail,,,静岡県周智郡森町の神社のうち、祇園・素盞嗚系に分類した8社です。素盞嗚命を祀る八坂・八雲・山名などの系統。山名神社の天王祭舞楽もこの流れ。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/gion-susanoo/,False,False,False,17154
/shrine/systems/hachiman/,八幡系の神社 | 森町ライフハック,🔖 八幡系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,hachiman,detail,,,静岡県周智郡森町の神社のうち、八幡系に分類した10社です。誉田別命（応神天皇）を祀る八幡神社群。森町では最も数が多い。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/hachiman/,False,False,False,17535
/shrine/systems/ichinomiya/,一宮・国造系の神社 | 森町ライフハック,🔖 一宮・国造系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,ichinomiya,detail,,,静岡県周智郡森町の神社のうち、一宮・国造系に分類した1社です。遠江国一宮・小國神社を核とする系統。森町の神社を語るうえでの中心。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/ichinomiya/,False,False,False,15482
/shrine/systems/sangaku/,山岳・修験系の神社 | 森町ライフハック,🔖 山岳・修験系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,sangaku,detail,,,静岡県周智郡森町の神社のうち、山岳・修験系に分類した3社です。御嶽・白山・金山など山の信仰にかかわる系統。秋葉街道沿いの中山間地に多い。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/sangaku/,False,False,False,15990
/shrine/systems/shinmei/,神明・伊勢系の神社 | 森町ライフハック,🔖 神明・伊勢系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,shinmei,detail,,,静岡県周智郡森町の神社のうち、神明・伊勢系に分類した5社です。天照大神を祀る神明社・神明宮の系統。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/shinmei/,False,False,False,16243
/shrine/systems/suijin/,水神・水運系の神社 | 森町ライフハック,🔖 水神・水運系の神社,shrine,enjoy,暮らしを楽しむ,森町の神社を調べる,森町 神社,,2026-08-04,keep,,P2,大石浩之,作業中,shrine,suijin,detail,,,静岡県周智郡森町の神社のうち、水神・水運系に分類した2社です。宗像三女神・市杵島姫命など水にかかわる神を祀る系統。太田川水系に沿って分布する。,,0,https://morimachi.enshu-lifehack.com/shrine/systems/suijin/,False,False,False,15837
/temple/about/,このデータベースについて（森町の寺院） | 森町ライフハック,📋 このデータベースについて（森町の寺院）,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/bunkashinkogakari/2/774.html,2026-08-04,keep,,P2,大石浩之,作業中,temple,about,detail,,,森町の寺院データベースの出典・2つの資料の食い違い・編集方針・修正依頼の窓口をまとめています。,0538-31-3308,1,https://morimachi.enshu-lifehack.com/temple/about/,False,False,False,17494
/temple/areas/amagata/,天方地区の寺院 | 森町ライフハック,🗺️ 天方地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,amagata,detail,,,静岡県周智郡森町天方地区（旧天方村）の寺院5ヶ寺をまとめています。秋葉街道沿いの中山間地。,,0,https://morimachi.enshu-lifehack.com/temple/areas/amagata/,False,False,False,15926
/temple/areas/ichinomiya/,一宮地区の寺院 | 森町ライフハック,🗺️ 一宮地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,ichinomiya,detail,,,静岡県周智郡森町一宮地区（旧一宮村）の寺院4ヶ寺をまとめています。遠江国一宮・小國神社が鎮座する地区。,,0,https://morimachi.enshu-lifehack.com/temple/areas/ichinomiya/,False,False,False,15710
/temple/areas/iida/,飯田地区の寺院 | 森町ライフハック,🗺️ 飯田地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,iida,detail,,,静岡県周智郡森町飯田地区（旧飯田村）の寺院6ヶ寺をまとめています。山名神社が鎮座する地区。,,0,https://morimachi.enshu-lifehack.com/temple/areas/iida/,False,False,False,15976
/temple/areas/mikura/,三倉地区の寺院 | 森町ライフハック,🗺️ 三倉地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,mikura,detail,,,静岡県周智郡森町三倉地区（旧三倉村）の寺院6ヶ寺をまとめています。町の最北部。森町で最も遅く合併した地区。,,0,https://morimachi.enshu-lifehack.com/temple/areas/mikura/,False,False,False,16061
/temple/areas/mori/,森地区の寺院 | 森町ライフハック,🗺️ 森地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,mori,detail,,,静岡県周智郡森町森地区（旧森町）の寺院8ヶ寺をまとめています。町の中心市街。「遠州の小京都」と呼ばれる町並みがある。,,0,https://morimachi.enshu-lifehack.com/temple/areas/mori/,False,False,False,16408
/temple/areas/sonoda/,園田地区の寺院 | 森町ライフハック,🗺️ 園田地区の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,sonoda,detail,,,静岡県周智郡森町園田地区（旧園田村）の寺院5ヶ寺をまとめています。太田川沿いの平地。,,0,https://morimachi.enshu-lifehack.com/temple/areas/sonoda/,False,False,False,15783
/temple/guide/,法要・帰省・実家じまいのガイド | 森町ライフハック,🧭 法要・帰省・実家じまいのガイド,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,guide,detail,,,静岡県周智郡森町の菩提寺との関わりと、実家じまい・墓じまい・農地の承継をどの順に考えるかを整理しています。,,0,https://morimachi.enshu-lifehack.com/temple/guide/,False,False,False,16620
/temple/,森町の寺院 | 森町ライフハック,🛕 森町の寺院,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,index,hub,,,静岡県周智郡森町（遠州森町）の寺院35ヶ寺を、宗派別・地区別に整理したデータベースです。出典は宗教法人名簿と森町公式資料。,,0,https://morimachi.enshu-lifehack.com/temple/,False,False,False,16641
/temple/sects/jodo/,浄土宗の寺院（森町） | 森町ライフハック,🔖 浄土宗の寺院（森町）,temple,enjoy,暮らしを楽しむ,森町の寺院を調べる,森町 寺院,,2026-08-04,keep,,P2,大石浩之,作業中,temple,jodo,detail,,,静岡県周智郡森町の浄土宗の寺院1ヶ寺です。一宮に1ヶ寺。,,0,https://morimachi.enshu-lifehack.com/temple/sects/jodo/,False,False,False,14627
